"location","target_end_date","target","observation","as_of"
"HHS Region 8",2015-10-31,"ili perc",0.611649,2016-01-09
"HHS Region 8",2015-11-07,"ili perc",0.721555,2016-01-09
"HHS Region 8",2015-11-14,"ili perc",0.744506,2016-01-09
"HHS Region 8",2015-11-21,"ili perc",0.776739,2016-01-09
"HHS Region 8",2015-11-28,"ili perc",1.00778,2016-01-09
"HHS Region 8",2015-12-05,"ili perc",0.72633,2016-01-09
"HHS Region 8",2015-12-12,"ili perc",0.895315,2016-01-09
"HHS Region 8",2015-12-19,"ili perc",0.912573,2016-01-09
"HHS Region 8",2015-12-26,"ili perc",1.16334,2016-01-09
"HHS Region 8",2016-01-02,"ili perc",1.54779,2016-01-09
"HHS Region 8",2016-01-09,"ili perc",1.1348,2016-01-09
"HHS Region 9",2015-08-01,"ili perc",0.960867,2016-01-09
"HHS Region 9",2015-08-08,"ili perc",0.955579,2016-01-09
"HHS Region 9",2015-08-15,"ili perc",1.06585,2016-01-09
"HHS Region 9",2015-08-22,"ili perc",1.08567,2016-01-09
"HHS Region 9",2015-08-29,"ili perc",1.21026,2016-01-09
"HHS Region 9",2015-09-05,"ili perc",1.17144,2016-01-09
"HHS Region 9",2015-09-12,"ili perc",0.923043,2016-01-09
"HHS Region 9",2015-09-19,"ili perc",1.30393,2016-01-09
"HHS Region 9",2015-09-26,"ili perc",1.30785,2016-01-09
"HHS Region 9",2015-10-03,"ili perc",1.1779,2016-01-09
"HHS Region 9",2015-10-10,"ili perc",1.25967,2016-01-09
"HHS Region 9",2015-10-17,"ili perc",1.48112,2016-01-09
"HHS Region 9",2015-10-24,"ili perc",1.38008,2016-01-09
"HHS Region 9",2015-10-31,"ili perc",1.59152,2016-01-09
"HHS Region 9",2015-11-07,"ili perc",1.75705,2016-01-09
"HHS Region 9",2015-11-14,"ili perc",1.66199,2016-01-09
"HHS Region 9",2015-11-21,"ili perc",1.86977,2016-01-09
"HHS Region 9",2015-11-28,"ili perc",2.16447,2016-01-09
"HHS Region 9",2015-12-05,"ili perc",1.84636,2016-01-09
"HHS Region 9",2015-12-12,"ili perc",1.91845,2016-01-09
"HHS Region 9",2015-12-19,"ili perc",2.03883,2016-01-09
"HHS Region 9",2015-12-26,"ili perc",2.84769,2016-01-09
"HHS Region 9",2016-01-02,"ili perc",3.17292,2016-01-09
"HHS Region 9",2016-01-09,"ili perc",1.53676,2016-01-09
"HHS Region 10",2015-08-01,"ili perc",0.273285,2016-01-09
"HHS Region 10",2015-08-08,"ili perc",0.277682,2016-01-09
"HHS Region 10",2015-08-15,"ili perc",0.176249,2016-01-09
"HHS Region 10",2015-08-22,"ili perc",0.233461,2016-01-09
"HHS Region 10",2015-08-29,"ili perc",0.129447,2016-01-09
"HHS Region 10",2015-09-05,"ili perc",0.409017,2016-01-09
"HHS Region 10",2015-09-12,"ili perc",0.545922,2016-01-09
"HHS Region 10",2015-09-19,"ili perc",0.500789,2016-01-09
"HHS Region 10",2015-09-26,"ili perc",0.507331,2016-01-09
"HHS Region 10",2015-10-03,"ili perc",0.629231,2016-01-09
"HHS Region 10",2015-10-10,"ili perc",0.484258,2016-01-09
"HHS Region 10",2015-10-17,"ili perc",0.721412,2016-01-09
"HHS Region 10",2015-10-24,"ili perc",0.543166,2016-01-09
"HHS Region 10",2015-10-31,"ili perc",0.840134,2016-01-09
"HHS Region 10",2015-11-07,"ili perc",0.500856,2016-01-09
"HHS Region 10",2015-11-14,"ili perc",0.843614,2016-01-09
"HHS Region 10",2015-11-21,"ili perc",0.696347,2016-01-09
"HHS Region 10",2015-11-28,"ili perc",0.82339,2016-01-09
"HHS Region 10",2015-12-05,"ili perc",0.813079,2016-01-09
"HHS Region 10",2015-12-12,"ili perc",0.58104,2016-01-09
"HHS Region 10",2015-12-19,"ili perc",0.687347,2016-01-09
"HHS Region 10",2015-12-26,"ili perc",0.663574,2016-01-09
"HHS Region 10",2016-01-02,"ili perc",0.818775,2016-01-09
"HHS Region 10",2016-01-09,"ili perc",0.529254,2016-01-09
"US National",2015-08-01,"ili perc",0.784654,2016-01-16
"US National",2015-08-08,"ili perc",0.786636,2016-01-16
"US National",2015-08-15,"ili perc",0.837102,2016-01-16
"US National",2015-08-22,"ili perc",0.85255,2016-01-16
"US National",2015-08-29,"ili perc",0.855974,2016-01-16
"US National",2015-09-05,"ili perc",0.910364,2016-01-16
"US National",2015-09-12,"ili perc",0.95371,2016-01-16
"US National",2015-09-19,"ili perc",1.07347,2016-01-16
"US National",2015-09-26,"ili perc",1.13914,2016-01-16
"US National",2015-10-03,"ili perc",1.14961,2016-01-16
"US National",2015-10-10,"ili perc",1.27822,2016-01-16
"US National",2015-10-17,"ili perc",1.35186,2016-01-16
"US National",2015-10-24,"ili perc",1.39722,2016-01-16
"US National",2015-10-31,"ili perc",1.39706,2016-01-16
"US National",2015-11-07,"ili perc",1.49387,2016-01-16
"US National",2015-11-14,"ili perc",1.56554,2016-01-16
"US National",2015-11-21,"ili perc",1.66568,2016-01-16
"US National",2015-11-28,"ili perc",1.95503,2016-01-16
"US National",2015-12-05,"ili perc",1.76816,2016-01-16
"US National",2015-12-12,"ili perc",1.89431,2016-01-16
"US National",2015-12-19,"ili perc",2.01382,2016-01-16
"US National",2015-12-26,"ili perc",2.52604,2016-01-16
"US National",2016-01-02,"ili perc",2.67584,2016-01-16
"US National",2016-01-09,"ili perc",1.95708,2016-01-16
"US National",2016-01-16,"ili perc",2.1319,2016-01-16
"HHS Region 1",2015-08-01,"ili perc",0.356937,2016-01-16
"HHS Region 1",2015-08-08,"ili perc",0.36071,2016-01-16
"HHS Region 1",2015-08-15,"ili perc",0.384903,2016-01-16
"HHS Region 1",2015-08-22,"ili perc",0.361836,2016-01-16
"HHS Region 1",2015-08-29,"ili perc",0.394007,2016-01-16
"HHS Region 1",2015-09-05,"ili perc",0.364309,2016-01-16
"HHS Region 1",2015-09-12,"ili perc",0.441444,2016-01-16
"HHS Region 1",2015-09-19,"ili perc",0.456994,2016-01-16
"HHS Region 1",2015-09-26,"ili perc",0.395333,2016-01-16
"HHS Region 1",2015-10-03,"ili perc",0.395111,2016-01-16
"HHS Region 1",2015-10-10,"ili perc",0.695369,2016-01-16
"HHS Region 1",2015-10-17,"ili perc",0.604905,2016-01-16
"HHS Region 1",2015-10-24,"ili perc",0.697764,2016-01-16
"HHS Region 1",2015-10-31,"ili perc",0.776701,2016-01-16
"HHS Region 1",2015-11-07,"ili perc",0.858898,2016-01-16
"HHS Region 1",2015-11-14,"ili perc",0.722269,2016-01-16
"HHS Region 1",2015-11-21,"ili perc",0.660726,2016-01-16
"HHS Region 1",2015-11-28,"ili perc",0.685612,2016-01-16
"HHS Region 1",2015-12-05,"ili perc",0.810188,2016-01-16
"HHS Region 1",2015-12-12,"ili perc",0.737708,2016-01-16
"HHS Region 1",2015-12-19,"ili perc",1.03842,2016-01-16
"HHS Region 1",2015-12-26,"ili perc",1.50505,2016-01-16
"HHS Region 1",2016-01-02,"ili perc",1.66931,2016-01-16
"HHS Region 1",2016-01-09,"ili perc",1.37661,2016-01-16
"HHS Region 1",2016-01-16,"ili perc",1.55056,2016-01-16
"HHS Region 2",2015-08-01,"ili perc",1.36223,2016-01-16
"HHS Region 2",2015-08-08,"ili perc",1.57157,2016-01-16
"HHS Region 2",2015-08-15,"ili perc",1.38907,2016-01-16
"HHS Region 2",2015-08-22,"ili perc",1.11843,2016-01-16
"HHS Region 2",2015-08-29,"ili perc",1.12344,2016-01-16
"HHS Region 2",2015-09-05,"ili perc",1.19549,2016-01-16
"HHS Region 2",2015-09-12,"ili perc",1.15552,2016-01-16
"HHS Region 2",2015-09-19,"ili perc",1.37077,2016-01-16
"HHS Region 2",2015-09-26,"ili perc",1.62828,2016-01-16
"HHS Region 2",2015-10-03,"ili perc",1.30017,2016-01-16
"HHS Region 2",2015-10-10,"ili perc",1.11364,2016-01-16
"HHS Region 2",2015-10-17,"ili perc",0.960305,2016-01-16
"HHS Region 2",2015-10-24,"ili perc",1.23115,2016-01-16
"HHS Region 2",2015-10-31,"ili perc",1.09885,2016-01-16
"HHS Region 2",2015-11-07,"ili perc",1.25054,2016-01-16
"HHS Region 2",2015-11-14,"ili perc",1.09605,2016-01-16
"HHS Region 2",2015-11-21,"ili perc",1.44585,2016-01-16
"HHS Region 2",2015-11-28,"ili perc",1.44582,2016-01-16
"HHS Region 2",2015-12-05,"ili perc",1.68347,2016-01-16
"HHS Region 2",2015-12-12,"ili perc",1.98171,2016-01-16
"HHS Region 2",2015-12-19,"ili perc",1.9144,2016-01-16
"HHS Region 2",2015-12-26,"ili perc",2.68894,2016-01-16
"HHS Region 2",2016-01-02,"ili perc",2.90687,2016-01-16
"HHS Region 2",2016-01-09,"ili perc",2.20044,2016-01-16
"HHS Region 2",2016-01-16,"ili perc",3.55995,2016-01-16
"HHS Region 3",2015-08-01,"ili perc",0.959529,2016-01-16
"HHS Region 3",2015-08-08,"ili perc",0.855641,2016-01-16
"HHS Region 3",2015-08-15,"ili perc",1.00206,2016-01-16
"HHS Region 3",2015-08-22,"ili perc",0.897559,2016-01-16
"HHS Region 3",2015-08-29,"ili perc",0.783423,2016-01-16
"HHS Region 3",2015-09-05,"ili perc",1.04516,2016-01-16
"HHS Region 3",2015-09-12,"ili perc",1.09366,2016-01-16
"HHS Region 3",2015-09-19,"ili perc",1.14352,2016-01-16
"HHS Region 3",2015-09-26,"ili perc",1.1904,2016-01-16
"HHS Region 3",2015-10-03,"ili perc",1.0768,2016-01-16
"HHS Region 3",2015-10-10,"ili perc",1.22061,2016-01-16
"HHS Region 3",2015-10-17,"ili perc",1.26058,2016-01-16
"HHS Region 3",2015-10-24,"ili perc",1.53558,2016-01-16
"HHS Region 3",2015-10-31,"ili perc",1.399,2016-01-16
"HHS Region 3",2015-11-07,"ili perc",1.53725,2016-01-16
"HHS Region 3",2015-11-14,"ili perc",1.58118,2016-01-16
"HHS Region 3",2015-11-21,"ili perc",1.7249,2016-01-16
"HHS Region 3",2015-11-28,"ili perc",2.18128,2016-01-16
"HHS Region 3",2015-12-05,"ili perc",1.84952,2016-01-16
"HHS Region 3",2015-12-12,"ili perc",2.03709,2016-01-16
"HHS Region 3",2015-12-19,"ili perc",2.28836,2016-01-16
"HHS Region 3",2015-12-26,"ili perc",2.9291,2016-01-16
"HHS Region 3",2016-01-02,"ili perc",2.95395,2016-01-16
"HHS Region 3",2016-01-09,"ili perc",2.32384,2016-01-16
"HHS Region 3",2016-01-16,"ili perc",2.37357,2016-01-16
"HHS Region 4",2015-08-01,"ili perc",0.45585,2016-01-16
"HHS Region 4",2015-08-08,"ili perc",0.439202,2016-01-16
"HHS Region 4",2015-08-15,"ili perc",0.701597,2016-01-16
"HHS Region 4",2015-08-22,"ili perc",0.716647,2016-01-16
"HHS Region 4",2015-08-29,"ili perc",0.787886,2016-01-16
"HHS Region 4",2015-09-05,"ili perc",0.713601,2016-01-16
"HHS Region 4",2015-09-12,"ili perc",0.69256,2016-01-16
"HHS Region 4",2015-09-19,"ili perc",0.804466,2016-01-16
"HHS Region 4",2015-09-26,"ili perc",0.737125,2016-01-16
"HHS Region 4",2015-10-03,"ili perc",0.855035,2016-01-16
"HHS Region 4",2015-10-10,"ili perc",1.10599,2016-01-16
"HHS Region 4",2015-10-17,"ili perc",1.19855,2016-01-16
"HHS Region 4",2015-10-24,"ili perc",1.11125,2016-01-16
"HHS Region 4",2015-10-31,"ili perc",1.16626,2016-01-16
"HHS Region 4",2015-11-07,"ili perc",1.26415,2016-01-16
"HHS Region 4",2015-11-14,"ili perc",1.3084,2016-01-16
"HHS Region 4",2015-11-21,"ili perc",1.51167,2016-01-16
"HHS Region 4",2015-11-28,"ili perc",1.8368,2016-01-16
"HHS Region 4",2015-12-05,"ili perc",1.59181,2016-01-16
"HHS Region 4",2015-12-12,"ili perc",1.69971,2016-01-16
"HHS Region 4",2015-12-19,"ili perc",1.90604,2016-01-16
"HHS Region 4",2015-12-26,"ili perc",2.37686,2016-01-16
"HHS Region 4",2016-01-02,"ili perc",2.24513,2016-01-16
"HHS Region 4",2016-01-09,"ili perc",1.63425,2016-01-16
"HHS Region 4",2016-01-16,"ili perc",1.61693,2016-01-16
"HHS Region 5",2015-08-01,"ili perc",0.581513,2016-01-16
"HHS Region 5",2015-08-08,"ili perc",0.585031,2016-01-16
"HHS Region 5",2015-08-15,"ili perc",0.597183,2016-01-16
"HHS Region 5",2015-08-22,"ili perc",0.581626,2016-01-16
"HHS Region 5",2015-08-29,"ili perc",0.653146,2016-01-16
"HHS Region 5",2015-09-05,"ili perc",0.595369,2016-01-16
"HHS Region 5",2015-09-12,"ili perc",0.628781,2016-01-16
"HHS Region 5",2015-09-19,"ili perc",0.698491,2016-01-16
"HHS Region 5",2015-09-26,"ili perc",0.794852,2016-01-16
"HHS Region 5",2015-10-03,"ili perc",0.879066,2016-01-16
"HHS Region 5",2015-10-10,"ili perc",1.0325,2016-01-16
"HHS Region 5",2015-10-17,"ili perc",1.16169,2016-01-16
"HHS Region 5",2015-10-24,"ili perc",1.06391,2016-01-16
"HHS Region 5",2015-10-31,"ili perc",1.03635,2016-01-16
"HHS Region 5",2015-11-07,"ili perc",1.20602,2016-01-16
"HHS Region 5",2015-11-14,"ili perc",1.29337,2016-01-16
"HHS Region 5",2015-11-21,"ili perc",1.23926,2016-01-16
"HHS Region 5",2015-11-28,"ili perc",1.43113,2016-01-16
"HHS Region 5",2015-12-05,"ili perc",1.13841,2016-01-16
"HHS Region 5",2015-12-12,"ili perc",1.35448,2016-01-16
"HHS Region 5",2015-12-19,"ili perc",1.45926,2016-01-16
"HHS Region 5",2015-12-26,"ili perc",1.83573,2016-01-16
"HHS Region 5",2016-01-02,"ili perc",1.84353,2016-01-16
"HHS Region 5",2016-01-09,"ili perc",1.36846,2016-01-16
"HHS Region 5",2016-01-16,"ili perc",1.48908,2016-01-16
"HHS Region 6",2015-08-01,"ili perc",1.36455,2016-01-16
"HHS Region 6",2015-08-08,"ili perc",1.28844,2016-01-16
"HHS Region 6",2015-08-15,"ili perc",1.26955,2016-01-16
"HHS Region 6",2015-08-22,"ili perc",1.59884,2016-01-16
"HHS Region 6",2015-08-29,"ili perc",1.34635,2016-01-16
"HHS Region 6",2015-09-05,"ili perc",1.72044,2016-01-16
"HHS Region 6",2015-09-12,"ili perc",2.24392,2016-01-16
"HHS Region 6",2015-09-19,"ili perc",2.18705,2016-01-16
"HHS Region 6",2015-09-26,"ili perc",2.36584,2016-01-16
"HHS Region 6",2015-10-03,"ili perc",2.53952,2016-01-16
"HHS Region 6",2015-10-10,"ili perc",2.88208,2016-01-16
"HHS Region 6",2015-10-17,"ili perc",2.97529,2016-01-16
"HHS Region 6",2015-10-24,"ili perc",3.19343,2016-01-16
"HHS Region 6",2015-10-31,"ili perc",3.09828,2016-01-16
"HHS Region 6",2015-11-07,"ili perc",3.00677,2016-01-16
"HHS Region 6",2015-11-14,"ili perc",3.56851,2016-01-16
"HHS Region 6",2015-11-21,"ili perc",3.5458,2016-01-16
"HHS Region 6",2015-11-28,"ili perc",4.24032,2016-01-16
"HHS Region 6",2015-12-05,"ili perc",4.03271,2016-01-16
"HHS Region 6",2015-12-12,"ili perc",4.15713,2016-01-16
"HHS Region 6",2015-12-19,"ili perc",4.12919,2016-01-16
"HHS Region 6",2015-12-26,"ili perc",4.59303,2016-01-16
"HHS Region 6",2016-01-02,"ili perc",5.09415,2016-01-16
"HHS Region 6",2016-01-09,"ili perc",4.30912,2016-01-16
"HHS Region 6",2016-01-16,"ili perc",4.12315,2016-01-16
"HHS Region 7",2015-08-01,"ili perc",0.213522,2016-01-16
"HHS Region 7",2015-08-08,"ili perc",0.280848,2016-01-16
"HHS Region 7",2015-08-15,"ili perc",0.116262,2016-01-16
"HHS Region 7",2015-08-22,"ili perc",0.283492,2016-01-16
"HHS Region 7",2015-08-29,"ili perc",0.212095,2016-01-16
"HHS Region 7",2015-09-05,"ili perc",0.180017,2016-01-16
"HHS Region 7",2015-09-12,"ili perc",0.315453,2016-01-16
"HHS Region 7",2015-09-19,"ili perc",0.526178,2016-01-16
"HHS Region 7",2015-09-26,"ili perc",0.684635,2016-01-16
"HHS Region 7",2015-10-03,"ili perc",1.02699,2016-01-16
"HHS Region 7",2015-10-10,"ili perc",0.876525,2016-01-16
"HHS Region 7",2015-10-17,"ili perc",0.889359,2016-01-16
"HHS Region 7",2015-10-24,"ili perc",1.12533,2016-01-16
"HHS Region 7",2015-10-31,"ili perc",0.870054,2016-01-16
"HHS Region 7",2015-11-07,"ili perc",1.15656,2016-01-16
"HHS Region 7",2015-11-14,"ili perc",1.21216,2016-01-16
"HHS Region 7",2015-11-21,"ili perc",1.0556,2016-01-16
"HHS Region 7",2015-11-28,"ili perc",1.31994,2016-01-16
"HHS Region 7",2015-12-05,"ili perc",0.955904,2016-01-16
"HHS Region 7",2015-12-12,"ili perc",0.913396,2016-01-16
"HHS Region 7",2015-12-19,"ili perc",1.23666,2016-01-16
"HHS Region 7",2015-12-26,"ili perc",1.4486,2016-01-16
"HHS Region 7",2016-01-02,"ili perc",1.58961,2016-01-16
"HHS Region 7",2016-01-09,"ili perc",1.44184,2016-01-16
"HHS Region 7",2016-01-16,"ili perc",0.996168,2016-01-16
"HHS Region 8",2015-08-01,"ili perc",0.469566,2016-01-16
"HHS Region 8",2015-08-08,"ili perc",0.486867,2016-01-16
"HHS Region 8",2015-08-15,"ili perc",0.40949,2016-01-16
"HHS Region 8",2015-08-22,"ili perc",0.388013,2016-01-16
"HHS Region 8",2015-08-29,"ili perc",0.563506,2016-01-16
"HHS Region 8",2015-09-05,"ili perc",0.480913,2016-01-16
"HHS Region 8",2015-09-12,"ili perc",0.457087,2016-01-16
"HHS Region 8",2015-09-19,"ili perc",0.468133,2016-01-16
"HHS Region 8",2015-09-26,"ili perc",0.622192,2016-01-16
"HHS Region 8",2015-10-03,"ili perc",0.497322,2016-01-16
"HHS Region 8",2015-10-10,"ili perc",0.656043,2016-01-16
"HHS Region 8",2015-10-17,"ili perc",0.672678,2016-01-16
"HHS Region 8",2015-10-24,"ili perc",0.688876,2016-01-16
"HHS Region 8",2015-10-31,"ili perc",0.611649,2016-01-16
"HHS Region 8",2015-11-07,"ili perc",0.721555,2016-01-16
"HHS Region 8",2015-11-14,"ili perc",0.744506,2016-01-16
"HHS Region 8",2015-11-21,"ili perc",0.776739,2016-01-16
"HHS Region 8",2015-11-28,"ili perc",1.00778,2016-01-16
"HHS Region 8",2015-12-05,"ili perc",0.72633,2016-01-16
"HHS Region 8",2015-12-12,"ili perc",0.895315,2016-01-16
"HHS Region 8",2015-12-19,"ili perc",0.910476,2016-01-16
"HHS Region 8",2015-12-26,"ili perc",1.1687,2016-01-16
"HHS Region 8",2016-01-02,"ili perc",1.53734,2016-01-16
"HHS Region 8",2016-01-09,"ili perc",1.12283,2016-01-16
"HHS Region 8",2016-01-16,"ili perc",1.27372,2016-01-16
"HHS Region 9",2015-08-01,"ili perc",0.960867,2016-01-16
"HHS Region 9",2015-08-08,"ili perc",0.955579,2016-01-16
"HHS Region 9",2015-08-15,"ili perc",1.06585,2016-01-16
"HHS Region 9",2015-08-22,"ili perc",1.08567,2016-01-16
"HHS Region 9",2015-08-29,"ili perc",1.21026,2016-01-16
"HHS Region 9",2015-09-05,"ili perc",1.17144,2016-01-16
"HHS Region 9",2015-09-12,"ili perc",0.923043,2016-01-16
"HHS Region 9",2015-09-19,"ili perc",1.30393,2016-01-16
"HHS Region 9",2015-09-26,"ili perc",1.30785,2016-01-16
"HHS Region 9",2015-10-03,"ili perc",1.1779,2016-01-16
"HHS Region 9",2015-10-10,"ili perc",1.26137,2016-01-16
"HHS Region 9",2015-10-17,"ili perc",1.47878,2016-01-16
"HHS Region 9",2015-10-24,"ili perc",1.37668,2016-01-16
"HHS Region 9",2015-10-31,"ili perc",1.59016,2016-01-16
"HHS Region 9",2015-11-07,"ili perc",1.75761,2016-01-16
"HHS Region 9",2015-11-14,"ili perc",1.65549,2016-01-16
"HHS Region 9",2015-11-21,"ili perc",1.85613,2016-01-16
"HHS Region 9",2015-11-28,"ili perc",2.14914,2016-01-16
"HHS Region 9",2015-12-05,"ili perc",1.83722,2016-01-16
"HHS Region 9",2015-12-12,"ili perc",1.90851,2016-01-16
"HHS Region 9",2015-12-19,"ili perc",2.042,2016-01-16
"HHS Region 9",2015-12-26,"ili perc",2.79441,2016-01-16
"HHS Region 9",2016-01-02,"ili perc",3.13349,2016-01-16
"HHS Region 9",2016-01-09,"ili perc",1.47683,2016-01-16
"HHS Region 9",2016-01-16,"ili perc",1.49254,2016-01-16
"HHS Region 10",2015-08-01,"ili perc",0.273285,2016-01-16
"HHS Region 10",2015-08-08,"ili perc",0.277682,2016-01-16
"HHS Region 10",2015-08-15,"ili perc",0.176249,2016-01-16
"HHS Region 10",2015-08-22,"ili perc",0.233461,2016-01-16
"HHS Region 10",2015-08-29,"ili perc",0.129447,2016-01-16
"HHS Region 10",2015-09-05,"ili perc",0.409017,2016-01-16
"HHS Region 10",2015-09-12,"ili perc",0.545922,2016-01-16
"HHS Region 10",2015-09-19,"ili perc",0.500789,2016-01-16
"HHS Region 10",2015-09-26,"ili perc",0.507331,2016-01-16
"HHS Region 10",2015-10-03,"ili perc",0.629231,2016-01-16
"HHS Region 10",2015-10-10,"ili perc",0.484258,2016-01-16
"HHS Region 10",2015-10-17,"ili perc",0.721412,2016-01-16
"HHS Region 10",2015-10-24,"ili perc",0.543166,2016-01-16
"HHS Region 10",2015-10-31,"ili perc",0.840134,2016-01-16
"HHS Region 10",2015-11-07,"ili perc",0.500856,2016-01-16
"HHS Region 10",2015-11-14,"ili perc",0.843614,2016-01-16
"HHS Region 10",2015-11-21,"ili perc",0.696347,2016-01-16
"HHS Region 10",2015-11-28,"ili perc",0.82339,2016-01-16
"HHS Region 10",2015-12-05,"ili perc",0.813079,2016-01-16
"HHS Region 10",2015-12-12,"ili perc",0.576882,2016-01-16
"HHS Region 10",2015-12-19,"ili perc",0.683808,2016-01-16
"HHS Region 10",2015-12-26,"ili perc",0.663574,2016-01-16
"HHS Region 10",2016-01-02,"ili perc",0.818775,2016-01-16
"HHS Region 10",2016-01-09,"ili perc",0.762314,2016-01-16
"HHS Region 10",2016-01-16,"ili perc",1.0853,2016-01-16
"US National",2015-08-01,"ili perc",0.784654,2016-01-23
"US National",2015-08-08,"ili perc",0.786636,2016-01-23
"US National",2015-08-15,"ili perc",0.837102,2016-01-23
"US National",2015-08-22,"ili perc",0.85255,2016-01-23
"US National",2015-08-29,"ili perc",0.855974,2016-01-23
"US National",2015-09-05,"ili perc",0.910364,2016-01-23
"US National",2015-09-12,"ili perc",0.95371,2016-01-23
"US National",2015-09-19,"ili perc",1.07347,2016-01-23
"US National",2015-09-26,"ili perc",1.13914,2016-01-23
"US National",2015-10-03,"ili perc",1.14961,2016-01-23
"US National",2015-10-10,"ili perc",1.28002,2016-01-23
"US National",2015-10-17,"ili perc",1.35156,2016-01-23
"US National",2015-10-24,"ili perc",1.39945,2016-01-23
"US National",2015-10-31,"ili perc",1.39503,2016-01-23
"US National",2015-11-07,"ili perc",1.49353,2016-01-23
"US National",2015-11-14,"ili perc",1.55234,2016-01-23
"US National",2015-11-21,"ili perc",1.65558,2016-01-23
"US National",2015-11-28,"ili perc",1.94982,2016-01-23
"US National",2015-12-05,"ili perc",1.75048,2016-01-23
"US National",2015-12-12,"ili perc",1.87243,2016-01-23
"US National",2015-12-19,"ili perc",1.99418,2016-01-23
"US National",2015-12-26,"ili perc",2.51033,2016-01-23
"US National",2016-01-02,"ili perc",2.61555,2016-01-23
"US National",2016-01-09,"ili perc",1.91895,2016-01-23
"US National",2016-01-16,"ili perc",2.06298,2016-01-23
"US National",2016-01-23,"ili perc",2.16759,2016-01-23
"HHS Region 1",2015-08-01,"ili perc",0.356937,2016-01-23
"HHS Region 1",2015-08-08,"ili perc",0.36071,2016-01-23
"HHS Region 1",2015-08-15,"ili perc",0.384903,2016-01-23
"HHS Region 1",2015-08-22,"ili perc",0.361836,2016-01-23
"HHS Region 1",2015-08-29,"ili perc",0.394007,2016-01-23
"HHS Region 1",2015-09-05,"ili perc",0.364309,2016-01-23
"HHS Region 1",2015-09-12,"ili perc",0.441444,2016-01-23
"HHS Region 1",2015-09-19,"ili perc",0.456994,2016-01-23
"HHS Region 1",2015-09-26,"ili perc",0.395333,2016-01-23
"HHS Region 1",2015-10-03,"ili perc",0.395111,2016-01-23
"HHS Region 1",2015-10-10,"ili perc",0.719865,2016-01-23
"HHS Region 1",2015-10-17,"ili perc",0.615359,2016-01-23
"HHS Region 1",2015-10-24,"ili perc",0.724228,2016-01-23
"HHS Region 1",2015-10-31,"ili perc",0.758533,2016-01-23
"HHS Region 1",2015-11-07,"ili perc",0.858898,2016-01-23
"HHS Region 1",2015-11-14,"ili perc",0.722269,2016-01-23
"HHS Region 1",2015-11-21,"ili perc",0.676117,2016-01-23
"HHS Region 1",2015-11-28,"ili perc",0.671845,2016-01-23
"HHS Region 1",2015-12-05,"ili perc",0.805313,2016-01-23
"HHS Region 1",2015-12-12,"ili perc",0.737708,2016-01-23
"HHS Region 1",2015-12-19,"ili perc",1.08305,2016-01-23
"HHS Region 1",2015-12-26,"ili perc",1.5633,2016-01-23
"HHS Region 1",2016-01-02,"ili perc",1.72732,2016-01-23
"HHS Region 1",2016-01-09,"ili perc",1.4332,2016-01-23
"HHS Region 1",2016-01-16,"ili perc",1.56038,2016-01-23
